,0,Y_pre,Y_std
58,5.800000000000001,5.046026122659174,0.8475802196396014
59,5.9,5.071969593939278,0.8957067538006199
60,6.0,5.094550369248753,0.9342263469497168
61,6.1000000000000005,5.113915557144473,0.9639995547082852
62,6.2,5.130381081520752,0.986211545312802
63,6.300000000000001,5.1443793194866805,1.002190110720689
64,6.4,5.156406693809089,1.0132490221598924
65,6.5,5.166973243337682,1.020569466833402
66,6.6000000000000005,5.17655433337466,1.0251227800141574
67,6.7,5.185543411093071,1.0276294325723758
68,6.800000000000001,5.194204283918181,1.0285439119757895
69,6.9,5.20262191292178,1.0280536222490089
70,7.0,5.210652165030314,1.0260820947280624
71,7.1000000000000005,5.217873231200327,1.0222916273478526
72,7.2,5.223544232666653,1.0160864072801263
73,7.300000000000001,5.226579500070891,1.0066225500097241
74,7.4,5.225549576467397,0.9928348558931752
75,7.5,5.218721510272207,0.9734904789825668
76,7.6000000000000005,5.204150770972349,0.947276847122328
77,7.7,5.179834508708658,0.9129255489421506
78,7.800000000000001,5.143930470373855,0.8693666169763319
79,7.9,5.095037633113549,0.8159001080672379
80,8.0,5.032523988994954,0.7523655137245545
81,8.1,4.956874979053568,0.6792854756039385
82,8.200000000000001,4.870024482634401,0.5979593449316727
83,8.3,4.77562111211913,0.5104847577589706
84,8.4,4.679178098164955,0.4196916556931161
85,8.5,4.588057297306983,0.3289826623669058
86,8.6,4.511248146857734,0.24208551221782457
87,8.700000000000001,4.458920954832513,0.16273589860753335
88,8.8,4.441759559634954,0.09432086191707102
89,8.9,4.470108454774318,0.03952173932292103
90,9.0,4.552999999785337,1.0328089022204828e-05
91,9.1,4.69715360609763,0.023832169859637563
92,9.200000000000001,4.90605603830238,0.032922358354398336
93,9.3,5.179236279279148,0.029548408103605935
94,9.4,5.511837496639304,0.01714487141898007
95,9.5,5.894562500850138,1.0328106221950625e-05
96,9.600000000000001,6.314030182488369,0.017144871419612098
97,9.700000000000001,6.7535335213945675,0.029548408105974606
98,9.8,7.194141259980323,0.03292235835898112
99,9.9,7.6160422247803545,0.023832169865083817
100,10.0,7.99999999911153,1.0328100488705209e-05
101,10.100000000000001,8.328770949483406,0.039521739347598756
102,10.200000000000001,8.588342726129275,0.09432086201896109
103,10.3,8.768872624534586,0.16273589892406895
104,10.4,8.865242170160181,0.24208551310145907
105,10.5,8.877190389881422,0.3289826647119748
106,10.600000000000001,8.809036724732449,0.4196916617516997
107,10.700000000000001,8.669048680193365,0.5104847731600269
108,10.8,8.468543448251026,0.5979593836211977
109,10.9,8.220833126952359,0.6792855717579461
110,11.0,7.940128408481312,0.7523657499747104
